date,ABBV,ACN,ADI,AEE,AEP,AES,AIG,ALL,ANTM,AVY,AXP,BF_B,BLK,BXP,CAH,CMA,CNC,CNP,CTL,CVX,CXO,DISCK,DOW,DRI,DVN,ED,EFX,EMR,ENDP,ESRX,EXPD,EXR,FAST,FBHS,FIS,FL,FTV,GGP,GOOG,GOOGL,GWW,HBAN,HCN,HCP,HP,IRM,JCI,JEC,KO,KORS,KSS,LEN,LUK,MAR,MAT,MCO,MJN,MO,MON,MPC,MU,MYL,NDAQ,NEE,NEM,NLSN,NUE,NWS,NWSA,O,PAYX,PEG,PFG,PH,PM,R,RCL,REGN,RRC,SJM,SLG,SWK,SWKS,SWN,TIF,TJX,TRV,TSS,TXN,UHS,ULTA,UNM,V,VAR,VTR,WMB,WY,WYN,WYNN,XEC
2007-01-18,,29.972929390082,24.273952978436,30.973040246026,26.331667883342,16.006678166741,1082.0140664627,48.819222625579,68.419556597483,49.17940014306,49.346909029572,13.322737908124,130.35432565543,81.173690735179,40.270680924559,46.174053653951,12.7,9.9933279916856,21.114178138405,48.399049914869,,,27.889048257983,25.231204125431,57.914055279783,27.463299437944,35.644786388162,32.045134137138,29.73,16.665,38.532032355002,11.844566225195,14.415548773489,,19.868211302133,16.001731772446,,33.036795521403,,244.6702736958119,58.049157817257,17.018931321392,24.689736267891,21.127976406345,19.710615431029,15.236509970092,17.407607939648,39.658051648558,17.522095474473,,55.412157689376,46.535176125867,24.189284516111,38.611084347576,14.674567551733,60.690500759406,,11.593335137777,45.642312831587,,13.25,20.763343623599567,31.166292733086,38.270404045922,36.80919688933,,38.734777376101,,,15.581915879835,27.206776434691,21.504974526746,46.191242157574,44.254647186069,,42.283087899371,38.550766102904,21.88,26.804917086404,32.822472257578,109.63382946778,41.324818591044,6.6295087145888,17.025,32.827557166385,12.86030170432,39.69364818810422,22.845144668456,22.397665280487,26.386213254093,,16.589205128273,,49.09,22.74511568802,14.097571583493,19.499537708405,25.805124299324,65.555423681458,33.459880399889
2007-01-19,,29.65020605883,24.348207958487,31.131635369607,26.337947794595,16.152682432304,1088.572651867,48.409040888877,68.855917169301,49.619145585559,48.585795686913,13.274401444058,130.06304820189,82.522342374079,40.462973280298,46.274989032713,12.79,10.120438765656,20.931454665561,49.35447391206,,,28.665636314019,25.117918599301,59.605491028752,27.52672507175,35.81254733475,31.937262276264,29.86,16.6925,38.87512579378,11.985116633477,14.349153669412,,19.911288609221,16.31279617851,,33.351375140992,,245.6332462999895,58.393031530702,16.952881135151,24.857656808546,21.247558469875,20.368448084475,15.046485469331,17.107092968823,40.261479224154,17.489479371211,,55.17409887072,47.813664153917,24.109187547515,38.734495015638,14.838670242635,61.257220206226,,11.502381172512,45.895834287789,,13.27,20.822979842719526,31.375036103168,38.446020804576,37.520737234668,,40.015208058873,,,15.76654899439,26.998114863816,21.534339535203,46.20650946617,44.741142195896,,42.7139780195,38.481383396758,21.77,27.82098795069,32.87813894786,111.71182566548,40.583326285581,6.5912431520227,18.23,32.737618653601,13.091351192567,39.75556068284098,22.59045217722,22.45302674128,26.872486284183,,16.556452502156,,49.76,22.692562278389,14.431663217756,20.106105747105,25.527737569581,66.737000956488,34.252053442051
2007-01-22,,29.59372947586,24.036337042276,31.102265902277,26.532625043435,15.991309296681,1074.6928548487,47.900111697044,68.401745961899,49.359623685068,48.560704038254,13.264331347378,129.75644035606,82.446652741283,40.358086540804,45.956654376616,12.505,10.199126387638,21.037241939313,48.603783628553,,,28.420397980534,24.759181099887,59.270727703435,27.82078937394,35.918501616805,31.735901469298,29.68,16.5425,38.153749845581,12.080946457305,13.974216611093,,19.868211302133,15.965561492671,,33.630341973458,,241.16445155872782,58.229282143347,16.864814220164,24.770988142401,21.242122921533,20.319719739775,15.276818197526,17.006921311881,39.796543223285,17.40612710732,,54.420245944973,47.831545105358,23.895595631258,38.537037946739,14.901786662212,61.609273195916,,11.477335877729,45.050762767116,,13.07,20.902494801546144,30.785109187719,38.460070145268,37.364545451545,,39.81929516752,,,15.548346222643,26.654832924635,21.540865092638,45.96986618293,44.281978366397,,42.514491852774,38.594130294246,21.7,27.772603623819,32.669388859303,111.28216479753,40.713278545302,6.332950604701,18.205,32.614975227076,13.056475798115,40.03416690915639,22.760247171377,22.611202343543,27.28794285358,,16.458194623805,,49.65,22.897520575948,14.541201458498,19.870519053503,25.185083374016,67.293037321208,34.167177758962
2007-01-23,,29.722818808361,24.221974492401,31.096392008811,26.758701848539,15.952887121533,1064.6261888793,48.127990439656,68.597662953327,50.224696686705,48.125782128163,13.242177134681,135.02243010822,82.845743532386,40.48628144463,45.793604918614,12.505,10.295972691616,21.191114337498,49.518260883007,,,28.168347471118,24.68995105614,61.164783359832,27.866917107617,35.865524475778,31.987602478005,30.09,16.8975,38.048182633649,11.978727978555,13.966405422378,,19.88735677195,15.386837016271,,34.069566347979,,240.26668022462476,58.786030060353,16.872153129746,24.765571350767,21.345398340036,21.17246577202,15.127101924199,17.168308981398,43.451731570539,17.438743210582,,54.817010642734,47.599092736621,24.037990242096,38.833223550087,15.122694130733,62.13305935131,,11.568289842994,46.462032206641,,12.93,20.79316173315955,30.413001441052,38.783204981192,38.214922937437,,41.351613853461,,,15.643460251353,26.681756998296,21.681164577489,46.114905614593,45.326029454902,,42.881546399551,38.290580954853,20.85,29.233810295316,32.982513992139,111.81338187063,40.881452057881,6.3903489485503,18.87,32.296102318113,13.008522130743,40.09607940389316,23.022657616893,23.409989134973,27.146309932194,,16.556452502156,,49.2,23.018393418097,14.85886235665,20.219837254362,25.282984572749,67.48891376787,34.770738172038
2007-01-24,,29.626001808986,24.504143416592,31.284356599722,27.072697411183,15.991309296681,1065.846390815,48.393848972703,67.68041522073,49.583100877158,49.288361849368,13.26835938605,131.83370851157,83.898517515813,40.806768704194,46.274989032713,12.83,10.477559511573,21.306518636136,49.709345682446,,,28.652011962158,24.759181099887,61.587642297074,27.98223644181,36.006796851852,32.045134137138,30.3,17.1125,38.681585905238,12.010671253164,14.114818007963,,20.375566252272,15.545986247281,,34.680919193596,,250.3076758161016,59.293653161153,16.879492039328,24.97140943286,21.30734950164,21.407986104735,15.512909243926,17.251785362183,43.842475656376,17.442367222055,,55.213775340496,47.947771289726,24.242682495176,39.219910310014,15.173187266394,62.150232667881,,11.589380617548,47.357808018555,,13.23,20.94225228095945,30.939397765606,38.930723058462,38.70953025066,,41.42158274323,,,15.917612451752,27.327934766166,21.932398538733,46.779033538525,45.129244956545,,43.480004899731,38.533420426368,21.04,29.833775948514,33.191264080697,113.8210699263,41.187222080752,6.7634381835704,19.15,32.541389171162,13.095710616874,39.7323434973147,23.26963215385,23.726340339499,27.396528093308,,16.646522223978,,50.14,23.359990580695,14.869816180724,20.301074045259,25.364568905026,69.788882367393,34.968781432578
2007-01-25,,29.472708226641,24.533845408612,31.049400861083,26.972218831137,15.837620596089,1050.746391861,47.945687445566,67.68041522073,48.768490467283,48.318151434549,13.181756554599,130.07837859418,84.448987572506,42.199431523029,45.498563042231,12.485,10.538088451559,21.013199377097,48.808517342237,,,28.570265850997,24.413030881154,60.107636016727,27.693938106329,35.733081623208,31.649603980598,30.6,17.4675,37.001307781995,12.049003182696,13.860954374726,,20.102743307386,15.524284079416,,35.007369742227,,244.80067623596094,58.94159197834,16.886830948911,25.182664306587,21.530206983672,20.928824048522,15.391984561624,17.107092968823,43.40721642152,17.373511004059,,54.388504769152,46.392128514337,23.682003715001,38.627539103318,15.053266069197,61.669379803912,,11.580153403681,46.343722193746,,13.09,20.982009760372755,30.921246168207,38.923698388116,38.37111472056,,43.835509440259,,,15.923207394618,26.722143108788,21.96176354719,45.96986618293,44.593553822129,,42.578327426126,38.290580954853,20.07,29.233810295316,33.170389071841,114.39134707829,40.399864271859,6.6964734490796,18.36,31.691061413925,12.98672500921,39.19834823021016,23.092119205412,24.098053004818,26.952744939634,,16.503229484716,,45.77,23.617502287884,14.563109106646,20.249624077691,24.434507517065,67.602648478836,34.629278700223
2007-01-26,,29.472708226641,24.741759352753,31.260861025858,27.166896079976,15.960571556563,1046.1706346022,48.211545978613,67.662604585146,48.782908350643,48.38506249764,13.111265877836,129.67212319845,84.414583193963,41.622554455813,45.529620081851,12.495,10.586511603548,21.287284586363,48.794868427991,,,28.406773628673,24.117229785147,59.975492598838,27.734299873296,35.362241636014,31.52734920494,30.15,17.485,36.359107242745,12.093723767149,13.860954374726,,20.102743307386,15.567688415146,,35.387239471542,,248.68767502886533,59.547464711553,16.886830948911,25.003910182664,21.589998015437,21.026280737921,15.409259516238,17.218394809869,43.644630549623,17.33364687785,,54.713851821316,46.231199951365,23.762100683597,38.718040259896,15.122694130733,60.750607367402,,11.599926004825,47.019779410285,,13.2,21.439220773625788,30.966625161703,39.338153938539,38.405824005699,,43.016873429962,,,15.923207394618,26.769260237695,21.991128555647,45.962232528632,44.61541876639,,42.227231772687,38.663513000393,19.92,29.833775948514,32.606763832735,115.62564557166,42.479100427383,6.438180901758,18.615,31.519360616791,12.86030170432,39.206087292052246,23.007221708334,24.50140079059,26.971629329152,,16.388167127751,,45.8,23.659545015588,14.524770722387,20.349816119797,24.793478579085,68.177640628717,34.610417437314
2007-01-29,,29.795431557893,24.422462938537,31.014157500287,27.235975103758,16.129629127215,1042.5100287952,48.257121727136,68.08115452138,48.833370942406,48.209420957026,13.06292941377,129.21987662585,84.256323052664,41.290413114083,45.413156183278,12.435,10.550194239557,21.320944173466,48.815341799359,,,28.188783998909,24.299745355024,59.940254354068,27.642044405942,35.741911146713,31.69994418234,30.38,17.2825,36.464674454677,12.247051485274,13.892199129586,,19.959152283762,15.611092750876,,35.523755155515,,246.99745748924113,62.716015356867,16.857475310581,25.295929419655,21.894388722603,21.010037956355,16.036916200569,17.229524993974,44.638802211055,17.290158740168,,55.245516516317,46.418949941499,23.913394957613,38.512355813127,15.12900577269,61.171353623374,,11.607835045283,46.631046510776,,13.03,21.618129430985668,30.603593213735,39.42947465304,38.076085796884,,43.296748989038,,,15.956777051809,26.924073661248,21.903033530276,46.374449860727,44.631817474587,,43.104970906284,38.941043824981,19.84,29.524116256541,33.149514062986,114.73507577265,42.456167675668,6.3042514327764,18.495,31.691061413925,12.812348036948,39.453737270999284,23.200170565331,24.50140079059,27.037724692466,,16.379948387968,,46.04,23.738375130033,14.459047777941,20.395850301306,24.475299683203,68.594667902256,34.610417437314
2007-01-30,,29.851908140862,24.377909950507,31.043526967617,27.48089164262,16.052784776919,1040.2221501658,48.614131757228,69.327899012288,49.006385542733,48.518884623822,13.083069607131,128.86727760315,85.185241273334,41.937214674295,45.747019359186,12.49,10.574405815551,21.455582521878,49.86630819627,,,28.093413535887,24.343800837408,61.825500449273,27.636278439232,35.794888287741,31.750284384081,30.47,17.4775,35.989622000985,12.419545168166,14.18121311204,,20.179325186652,16.095774499861,,36.040140568803,,247.92532171722473,62.617765724454,16.967558954316,25.399511889261,22.187908333085,21.830298425466,15.996607973135,17.58012579327,44.549771913016,17.326398854903,,54.959845933928,46.338485660013,24.233782831998,38.44653679016,15.26786189576,60.621807493125,,11.539290027982,46.487384352261,,12.99,21.896431786878818,30.385774044954,39.492696686155,38.831012748645,,44.598170338741,,,16.111477222035,26.86349449551,22.079223581018,46.740865267034,44.642749946718,,43.096991459615,39.418049929741,20.59,29.746684160146,32.99643066471,113.19610866383,42.891889958259,6.2372866982856,19.15,31.756471241405,12.847223431401,39.93355910520916,23.678683730684,24.422210742786,26.966908231773,,18.097665002662,,46.27,24.111504338409,14.765754852019,20.26316354284,24.989280976551,68.424065835808,35.544049951291
2007-01-31,,30.457014386961,24.318505966467,31.196248197732,27.336453683804,15.975940426622,1044.0352812148,45.697283851794,69.799880855274,49.280325326585,48.694526164436,13.209952825304,128.5913305419,86.760961810619,41.61672741473,46.042061235569,12.46,10.44729504158,21.56136979563,49.736643510937,,,28.297778813791,24.633308293075,61.74621439854,27.838087274069,36.669011114698,32.339983890196,30.72,17.38,37.555535644636,12.611204815822,14.560055764716,,20.351634415001,16.233221563005,,36.514977730448,,251.5264380182639,63.575699640479,17.084981507633,25.519449485647,22.177037236401,21.78969147155,16.111774337233,17.741513462787,44.787186041119,17.351766935217,,56.269169436541,48.475259357243,24.349478453304,39.606597069941,15.375159809042,61.446126688499,,11.519517426837,46.554990073915,,12.95,22.00576485526541,30.857715577313,39.79475751104,39.134718993606,,45.157921456893,,,16.173293144407,27.073259817767,21.870405743101,47.030944130361,45.238569677854,,43.519902133076,38.967062339786,19.89,29.698299833276,33.045139018707,114.50852731501,43.770978774014,6.2851186514933,19.23,32.099872835674,12.890817674466,39.35312946705205,23.848478724841,24.6993759101,27.349317119513,,18.081227523095,,46.13,24.305951954041,14.78218558813,20.471671306143,25.454311670531,70.603981129312,35.346006690751
2007-02-01,,30.731329218526,24.578398396643,31.448825616769,27.443212175103,15.868358336207,1051.0514423449,46.335344331108,70.628075409949,49.597518760518,48.56906792114,13.328779966132,129.78710114064,86.760961810619,41.768230482888,46.570030909096,12.92,10.592564497547,21.513284671197,50.821732193461,,,28.359088397162,24.891347547039,61.834310010465,27.907278874585,35.715422576199,32.742705504127,31.12,17.475,38.690383172899,12.623982125666,14.837352964098,,20.36120714991,16.435775129745,,36.230075433461,,241.6208604492495,63.534762293641,16.989575683063,25.704807589153,22.647212168006,22.650558894578,16.22694070133,18.286892483914,46.117694384031,17.431495187635,,57.78481058199,49.333545026423,24.545271043206,40.330606322569,15.71598847476,62.347725808439,,11.531380987524,46.343722193746,,12.85,22.353642800131844,30.703426999426,40.356731138734,39.178105600029,,45.353834348246,,,16.296924989153,27.283025140024,21.929135760015,47.855378794551,46.293553238491,,44.238052333292,39.366012900131,20.27,29.998282659874,33.288680788691,116.27404288147,44.44367282433,6.4477472923995,19.5,32.312454774983,12.419999849359,40.24312157889295,24.134043033197,24.841917996147,27.38236480117,,18.105883742445,,47.22,24.437335478117,14.941016037206,20.62725600807,26.229362827166,70.875680716619,35.610064371471
